BinId	Markerlineage	genomes	markers	marker_sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
12C18O_168h_100_P16_coass_bin.19.fa	p__Proteobacteria (UID3880)	1495	261	164	69	180	12	0	0	0	76.80	3.56	33.33
12C18O_168h_100_P16_coass_bin.2.fa	k__Bacteria (UID203)	5449	104	58	59	40	5	0	0	0	58.43	8.62	0.00
12C18O_168h_100_P16_coass_bin.20.fa	c__Alphaproteobacteria (UID3305)	564	345	226	160	157	25	3	0	0	55.72	8.89	32.35
12C18O_168h_100_P16_coass_bin.21.fa	k__Bacteria (UID203)	5449	104	58	63	36	5	0	0	0	58.97	7.76	20.00
12C18O_168h_100_P16_coass_bin.22.fa	k__Bacteria (UID203)	5449	104	58	71	30	2	1	0	0	50.50	6.90	0.00
12C18O_168h_100_P16_coass_bin.23.fa	k__Bacteria (UID2495)	2993	147	91	78	63	6	0	0	0	59.26	6.59	0.00
12C18O_168h_100_P16_coass_bin.24.fa	k__Bacteria (UID203)	5449	104	58	72	27	5	0	0	0	52.59	6.90	40.00
12C18O_168h_100_P16_coass_bin.25.fa	c__Alphaproteobacteria (UID3305)	564	345	226	108	235	2	0	0	0	69.69	0.59	50.00
12C18O_168h_100_P16_coass_bin.26.fa	p__Actinobacteria (UID1454)	732	199	116	84	101	14	0	0	0	56.18	7.10	14.29
12C18O_168h_100_P16_coass_bin.27.fa	p__Actinobacteria (UID1454)	732	196	114	67	127	2	0	0	0	55.91	1.17	100.00
12C18O_168h_100_P16_coass_bin.28.fa	o__Rhizobiales (UID3654)	92	481	319	26	423	30	2	0	0	94.39	7.58	38.89
12C18O_168h_100_P16_coass_bin.29.fa	k__Bacteria (UID1452)	924	161	108	30	121	10	0	0	0	84.77	2.74	30.00
12C18O_168h_100_P16_coass_bin.3.fa	k__Bacteria (UID1453)	901	171	117	15	153	3	0	0	0	91.30	2.56	0.00
12C18O_168h_100_P16_coass_bin.30.fa	k__Archaea (UID2)	207	145	103	11	130	4	0	0	0	91.75	2.09	75.00
12C18O_168h_100_P16_coass_bin.31.fa	k__Bacteria (UID203)	5449	104	58	67	34	3	0	0	0	52.57	4.31	66.67
12C18O_168h_100_P16_coass_bin.32.fa	k__Bacteria (UID1452)	924	158	106	1	157	0	0	0	0	99.06	0.00	0.00
12C18O_168h_100_P16_coass_bin.33.fa	p__Actinobacteria (UID1454)	732	199	116	82	111	6	0	0	0	66.70	4.02	0.00
12C18O_168h_100_P16_coass_bin.34.fa	k__Bacteria (UID2495)	2993	147	91	38	107	2	0	0	0	75.77	2.20	50.00
12C18O_168h_100_P16_coass_bin.35.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	180	476	35	2	0	0	79.63	5.12	41.46
12C18O_168h_100_P16_coass_bin.36.fa	c__Deltaproteobacteria (UID3216)	83	247	155	16	209	22	0	0	0	92.77	5.65	18.18
12C18O_168h_100_P16_coass_bin.37.fa	k__Bacteria (UID203)	5449	104	58	66	36	2	0	0	0	55.17	1.72	100.00
12C18O_168h_100_P16_coass_bin.38.fa	k__Bacteria (UID2982)	88	230	148	109	111	10	0	0	0	52.50	4.26	20.00
12C18O_168h_100_P16_coass_bin.39.fa	k__Bacteria (UID3187)	2258	188	117	20	156	12	0	0	0	90.27	9.40	0.00
12C18O_168h_100_P16_coass_bin.4.fa	k__Bacteria (UID203)	5449	104	58	45	51	8	0	0	0	76.33	8.79	75.00
12C18O_168h_100_P16_coass_bin.40.fa	c__Alphaproteobacteria (UID3305)	564	349	230	110	214	24	1	0	0	66.30	6.77	7.41
12C18O_168h_100_P16_coass_bin.41.fa	k__Bacteria (UID3187)	2258	188	117	94	83	11	0	0	0	58.34	8.60	45.45
12C18O_168h_100_P16_coass_bin.42.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	239	425	29	0	0	0	64.46	3.30	48.28
12C18O_168h_100_P16_coass_bin.43.fa	k__Bacteria (UID203)	5449	104	58	63	39	2	0	0	0	50.28	3.45	0.00
12C18O_168h_100_P16_coass_bin.5.fa	k__Bacteria (UID203)	5449	104	58	66	36	2	0	0	0	55.17	2.59	100.00
12C18O_168h_100_P16_coass_bin.6.fa	o__Actinomycetales (UID1697)	387	330	193	18	311	1	0	0	0	94.13	0.52	0.00
12C18O_168h_100_P16_coass_bin.7.fa	k__Bacteria (UID2495)	2993	147	91	33	110	4	0	0	0	82.97	2.81	50.00
12C18O_168h_100_P16_coass_bin.8.fa	k__Archaea (UID2)	207	145	103	8	132	5	0	0	0	94.42	4.85	20.00
12C18O_168h_100_P16_coass_bin.9.fa	k__Bacteria (UID203)	5449	104	58	67	35	2	0	0	0	56.90	3.45	50.00
12C18O_168h_50_P09_coass_bin.1.fa	o__Burkholderiales (UID4002)	107	574	251	261	283	29	1	0	0	52.80	2.88	56.25
12C18O_168h_50_P09_coass_bin.10.fa	k__Bacteria (UID203)	5449	104	58	38	48	18	0	0	0	55.98	6.66	44.44
12C18O_168h_50_P09_coass_bin.11.fa	p__Proteobacteria (UID3880)	1495	261	164	4	257	0	0	0	0	97.56	0.00	0.00
12C18O_168h_50_P09_coass_bin.12.fa	k__Bacteria (UID203)	5449	102	57	53	49	0	0	0	0	66.99	0.00	0.00
12C18O_168h_50_P09_coass_bin.13.fa	k__Archaea (UID2)	207	145	103	4	122	19	0	0	0	96.84	6.80	78.95
12C18O_168h_50_P09_coass_bin.14.fa	k__Bacteria (UID2495)	2993	147	91	19	117	11	0	0	0	84.07	5.00	90.91
12C18O_168h_50_P09_coass_bin.15.fa	o__Rhizobiales (UID3642)	107	485	316	41	408	33	3	0	0	92.64	8.11	21.43
12C18O_168h_50_P09_coass_bin.16.fa	k__Archaea (UID2)	207	145	103	6	135	4	0	0	0	94.66	3.88	25.00
12C18O_168h_50_P09_coass_bin.17.fa	p__Actinobacteria (UID1454)	732	196	114	97	91	7	1	0	0	55.29	6.29	30.00
12C18O_168h_50_P09_coass_bin.18.fa	k__Bacteria (UID2495)	2993	147	91	79	60	8	0	0	0	54.92	8.24	0.00
12C18O_168h_50_P09_coass_bin.19.fa	o__Actinomycetales (UID1697)	387	330	193	65	260	5	0	0	0	81.69	1.81	0.00
12C18O_168h_50_P09_coass_bin.2.fa	k__Bacteria (UID2982)	88	230	148	45	182	3	0	0	0	74.41	2.03	66.67
12C18O_168h_50_P09_coass_bin.20.fa	k__Bacteria (UID1453)	901	171	117	13	153	5	0	0	0	92.78	4.27	20.00
12C18O_168h_50_P09_coass_bin.21.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	176	476	41	0	0	0	75.62	7.60	68.29
12C18O_168h_50_P09_coass_bin.22.fa	c__Alphaproteobacteria (UID3305)	564	345	226	145	197	3	0	0	0	65.32	0.75	66.67
12C18O_168h_50_P09_coass_bin.23.fa	k__Bacteria (UID1452)	924	160	109	39	112	9	0	0	0	86.78	5.50	22.22
12C18O_168h_50_P09_coass_bin.24.fa	c__Deltaproteobacteria (UID3216)	83	247	155	18	223	6	0	0	0	92.51	3.23	0.00
12C18O_168h_50_P09_coass_bin.25.fa	k__Bacteria (UID203)	5449	104	58	22	67	15	0	0	0	75.08	3.76	13.33
12C18O_168h_50_P09_coass_bin.26.fa	k__Bacteria (UID1452)	924	163	110	67	79	16	1	0	0	53.19	5.18	52.63
12C18O_168h_50_P09_coass_bin.28.fa	k__Bacteria (UID2495)	2993	147	91	69	58	19	1	0	0	52.80	6.67	13.64
12C18O_168h_50_P09_coass_bin.3.fa	k__Bacteria (UID2495)	2993	147	91	23	115	8	1	0	0	87.31	8.61	54.55
12C18O_168h_50_P09_coass_bin.4.fa	k__Bacteria (UID2982)	88	230	148	68	159	3	0	0	0	69.98	1.35	33.33
12C18O_168h_50_P09_coass_bin.5.fa	k__Bacteria (UID1452)	924	161	108	14	143	4	0	0	0	89.97	3.24	25.00
12C18O_168h_50_P09_coass_bin.6.fa	k__Bacteria (UID1452)	924	158	106	1	157	0	0	0	0	99.06	0.00	0.00
12C18O_168h_50_P09_coass_bin.7.fa	k__Bacteria (UID2495)	2993	147	91	54	83	9	1	0	0	71.90	7.51	8.33
12C18O_168h_50_P09_coass_bin.8.fa	k__Bacteria (UID203)	5449	104	58	57	44	2	1	0	0	65.57	6.90	20.00
12C18O_168h_50_P09_coass_bin.9.fa	o__Rhizobiales (UID3642)	107	485	316	217	260	7	1	0	0	54.96	2.35	0.00
12C18O_168h_50_P10_coass_bin.1.fa	f__Streptomycetaceae (UID2048)	60	460	233	206	229	23	2	0	0	54.94	4.82	13.79
12C18O_168h_50_P10_coass_bin.10.fa	g__Bradyrhizobium (UID3699)	37	824	336	248	504	65	5	2	0	68.07	8.45	15.22
12C18O_168h_50_P10_coass_bin.11.fa	o__Rhizobiales (UID3654)	92	481	319	30	402	46	3	0	0	94.68	9.55	27.27
12C18O_168h_50_P10_coass_bin.12.fa	k__Bacteria (UID2982)	88	230	148	23	200	7	0	0	0	90.08	2.48	42.86
12C18O_168h_50_P10_coass_bin.13.fa	p__Actinobacteria (UID1454)	732	199	116	29	163	7	0	0	0	85.93	2.92	14.29
12C18O_168h_50_P10_coass_bin.14.fa	o__Actinomycetales (UID1697)	387	330	193	125	204	1	0	0	0	64.78	0.26	100.00
12C18O_168h_50_P10_coass_bin.15.fa	o__Rhizobiales (UID3654)	92	480	318	59	393	26	2	0	0	88.79	6.13	40.62
12C18O_168h_50_P10_coass_bin.16.fa	c__Betaproteobacteria (UID3959)	235	419	211	37	373	7	2	0	0	88.26	2.65	15.38
12C18O_168h_50_P10_coass_bin.17.fa	o__Actinomycetales (UID1663)	488	309	185	145	163	1	0	0	0	51.97	0.54	0.00
12C18O_168h_50_P10_coass_bin.18.fa	k__Bacteria (UID3187)	2258	188	117	83	101	4	0	0	0	58.65	2.99	50.00
12C18O_168h_50_P10_coass_bin.19.fa	p__Actinobacteria (UID1454)	732	196	114	56	139	1	0	0	0	70.94	0.88	0.00
12C18O_168h_50_P10_coass_bin.2.fa	k__Bacteria (UID3187)	2258	188	117	47	139	2	0	0	0	70.70	1.71	0.00
12C18O_168h_50_P10_coass_bin.20.fa	c__Gammaproteobacteria (UID4202)	67	481	276	229	244	8	0	0	0	55.93	2.63	12.50
12C18O_168h_50_P10_coass_bin.21.fa	c__Betaproteobacteria (UID3959)	235	419	211	149	261	9	0	0	0	67.29	2.45	22.22
12C18O_168h_50_P10_coass_bin.22.fa	p__Proteobacteria (UID3880)	1495	261	164	90	169	2	0	0	0	66.72	1.22	50.00
12C18O_168h_50_P10_coass_bin.23.fa	k__Archaea (UID2)	207	145	103	34	109	2	0	0	0	72.98	1.94	50.00
12C18O_168h_50_P10_coass_bin.24.fa	o__Actinomycetales (UID1697)	387	330	193	41	267	22	0	0	0	93.02	7.56	13.64
12C18O_168h_50_P10_coass_bin.25.fa	c__Alphaproteobacteria (UID3305)	564	345	226	108	223	14	0	0	0	75.32	3.32	57.14
12C18O_168h_50_P10_coass_bin.26.fa	k__Bacteria (UID2495)	2993	147	91	5	138	4	0	0	0	94.51	1.85	25.00
12C18O_168h_50_P10_coass_bin.27.fa	k__Bacteria (UID203)	5449	104	58	64	38	2	0	0	0	58.62	3.45	0.00
12C18O_168h_50_P10_coass_bin.28.fa	c__Gammaproteobacteria (UID4202)	67	481	276	231	241	9	0	0	0	56.96	1.88	55.56
12C18O_168h_50_P10_coass_bin.29.fa	p__Actinobacteria (UID1454)	732	199	116	28	158	13	0	0	0	81.87	7.40	7.69
12C18O_168h_50_P10_coass_bin.3.fa	k__Bacteria (UID1452)	924	158	106	2	155	1	0	0	0	98.11	0.94	0.00
12C18O_168h_50_P10_coass_bin.30.fa	o__Rhizobiales (UID3447)	356	413	248	173	235	5	0	0	0	61.45	1.61	40.00
12C18O_168h_50_P10_coass_bin.31.fa	p__Proteobacteria (UID3880)	1495	261	164	83	171	7	0	0	0	73.42	3.96	14.29
12C18O_168h_50_P10_coass_bin.32.fa	k__Bacteria (UID203)	5449	104	58	62	41	1	0	0	0	56.79	1.72	0.00
12C18O_168h_50_P10_coass_bin.33.fa	o__Actinomycetales (UID1697)	387	330	193	12	315	3	0	0	0	95.68	0.86	0.00
12C18O_168h_50_P10_coass_bin.34.fa	p__Actinobacteria (UID1454)	732	199	116	66	127	6	0	0	0	77.73	4.31	0.00
12C18O_168h_50_P10_coass_bin.35.fa	k__Bacteria (UID203)	5449	104	58	62	39	3	0	0	0	62.07	3.45	33.33
12C18O_168h_50_P10_coass_bin.36.fa	c__Alphaproteobacteria (UID3305)	564	345	226	88	246	11	0	0	0	83.34	3.76	45.45
12C18O_168h_50_P10_coass_bin.37.fa	k__Bacteria (UID203)	5449	104	58	61	34	9	0	0	0	55.40	7.41	33.33
12C18O_168h_50_P10_coass_bin.38.fa	k__Archaea (UID2)	207	145	103	63	79	3	0	0	0	52.91	2.27	0.00
12C18O_168h_50_P10_coass_bin.4.fa	k__Bacteria (UID2495)	2993	147	91	35	107	5	0	0	0	87.74	4.46	0.00
12C18O_168h_50_P10_coass_bin.5.fa	k__Bacteria (UID1452)	924	161	108	34	121	6	0	0	0	85.59	4.48	16.67
12C18O_168h_50_P10_coass_bin.6.fa	k__Bacteria (UID1453)	901	171	117	27	138	4	2	0	0	90.28	4.84	0.00
12C18O_168h_50_P10_coass_bin.7.fa	k__Bacteria (UID2495)	2993	147	91	69	69	8	1	0	0	61.56	8.79	27.27
12C18O_168h_50_P10_coass_bin.8.fa	k__Bacteria (UID1453)	901	171	117	48	113	10	0	0	0	80.43	5.56	50.00
12C18O_168h_50_P10_coass_bin.9.fa	k__Archaea (UID2)	207	145	103	13	129	3	0	0	0	89.56	2.91	33.33
12C18O_168h_50_P13_coass_bin.1.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	280	374	37	2	0	0	59.60	5.34	34.88
12C18O_168h_50_P13_coass_bin.10.fa	p__Actinobacteria (UID1454)	732	199	116	53	142	4	0	0	0	80.66	2.87	0.00
12C18O_168h_50_P13_coass_bin.11.fa	k__Bacteria (UID203)	5449	104	58	13	73	18	0	0	0	79.31	8.93	11.11
12C18O_168h_50_P13_coass_bin.12.fa	p__Actinobacteria (UID1454)	732	200	117	38	148	14	0	0	0	83.36	4.15	35.71
12C18O_168h_50_P13_coass_bin.13.fa	c__Gammaproteobacteria (UID4202)	67	481	276	108	360	11	2	0	0	77.10	3.94	17.65
12C18O_168h_50_P13_coass_bin.14.fa	k__Bacteria (UID203)	5449	104	58	62	38	4	0	0	0	62.76	6.90	25.00
12C18O_168h_50_P13_coass_bin.15.fa	p__Actinobacteria (UID1454)	732	196	114	88	105	3	0	0	0	52.70	2.19	66.67
12C18O_168h_50_P13_coass_bin.16.fa	k__Archaea (UID2)	207	145	103	11	132	2	0	0	0	92.48	1.94	0.00
12C18O_168h_50_P13_coass_bin.17.fa	p__Actinobacteria (UID1454)	732	199	116	29	161	8	1	0	0	90.11	6.47	0.00
12C18O_168h_50_P13_coass_bin.18.fa	o__Rhizobiales (UID3654)	92	481	319	36	410	34	1	0	0	91.22	6.56	18.92
12C18O_168h_50_P13_coass_bin.19.fa	o__Actinomycetales (UID1697)	387	330	193	17	311	2	0	0	0	94.91	0.69	0.00
12C18O_168h_50_P13_coass_bin.2.fa	k__Bacteria (UID1452)	924	160	109	55	92	13	0	0	0	78.04	7.34	46.15
12C18O_168h_50_P13_coass_bin.20.fa	c__Alphaproteobacteria (UID3305)	564	345	226	48	275	22	0	0	0	90.68	6.20	27.27
12C18O_168h_50_P13_coass_bin.21.fa	k__Bacteria (UID3187)	2258	188	117	37	144	7	0	0	0	76.19	4.75	57.14
12C18O_168h_50_P13_coass_bin.22.fa	o__Actinomycetales (UID1663)	488	310	185	129	178	3	0	0	0	54.49	1.62	33.33
12C18O_168h_50_P13_coass_bin.23.fa	k__Bacteria (UID1452)	924	158	106	14	143	1	0	0	0	91.19	0.94	0.00
12C18O_168h_50_P13_coass_bin.24.fa	c__Betaproteobacteria (UID3971)	223	425	211	104	308	11	1	0	1	82.27	4.13	20.83
12C18O_168h_50_P13_coass_bin.25.fa	c__Alphaproteobacteria (UID3305)	564	345	226	88	249	8	0	0	0	79.42	2.43	50.00
12C18O_168h_50_P13_coass_bin.26.fa	k__Bacteria (UID1452)	924	160	109	58	91	11	0	0	0	73.12	6.24	45.45
12C18O_168h_50_P13_coass_bin.28.fa	o__Rhizobiales (UID3654)	92	480	318	98	363	19	0	0	0	81.03	3.61	31.58
12C18O_168h_50_P13_coass_bin.29.fa	k__Bacteria (UID203)	5449	104	58	63	39	2	0	0	0	59.77	3.45	50.00
12C18O_168h_50_P13_coass_bin.3.fa	p__Actinobacteria (UID1454)	732	199	116	39	147	13	0	0	0	81.74	5.07	23.08
12C18O_168h_50_P13_coass_bin.30.fa	k__Bacteria (UID1453)	901	171	117	58	104	9	0	0	0	76.55	6.41	0.00
12C18O_168h_50_P13_coass_bin.32.fa	k__Bacteria (UID203)	5449	104	58	71	32	1	0	0	0	50.00	1.72	0.00
12C18O_168h_50_P13_coass_bin.4.fa	k__Bacteria (UID1452)	924	161	108	28	120	13	0	0	0	78.18	6.29	30.77
12C18O_168h_50_P13_coass_bin.5.fa	o__Actinomycetales (UID1697)	387	330	193	56	253	21	0	0	0	85.86	7.09	28.57
12C18O_168h_50_P13_coass_bin.6.fa	k__Bacteria (UID3187)	2258	188	117	93	83	12	0	0	0	51.30	6.98	33.33
12C18O_168h_50_P13_coass_bin.7.fa	c__Alphaproteobacteria (UID3305)	564	345	226	73	255	17	0	0	0	87.07	5.53	17.65
12C18O_168h_50_P13_coass_bin.8.fa	o__Actinomycetales (UID1593)	69	400	198	122	258	16	2	2	0	72.08	4.63	2.94
12C18O_168h_50_P13_coass_bin.9.fa	k__Archaea (UID2)	207	145	103	5	138	2	0	0	0	95.63	1.46	50.00
12C18O_24h_100_P08_coass_bin.1.fa	k__Bacteria (UID203)	5449	102	57	53	48	1	0	0	0	67.00	1.75	0.00
12C18O_24h_100_P08_coass_bin.10.fa	k__Bacteria (UID2495)	2993	147	91	26	113	8	0	0	0	82.04	3.76	37.50
12C18O_24h_100_P08_coass_bin.11.fa	c__Deltaproteobacteria (UID3216)	83	247	155	30	204	13	0	0	0	94.09	5.87	53.85
12C18O_24h_100_P08_coass_bin.12.fa	c__Alphaproteobacteria (UID3305)	564	345	226	153	188	4	0	0	0	56.33	1.14	50.00
12C18O_24h_100_P08_coass_bin.13.fa	k__Bacteria (UID1453)	901	171	117	26	138	7	0	0	0	93.85	3.02	14.29
12C18O_24h_100_P08_coass_bin.14.fa	k__Bacteria (UID203)	5449	104	58	54	44	6	0	0	0	74.14	8.62	33.33
12C18O_24h_100_P08_coass_bin.15.fa	o__Actinomycetales (UID1697)	387	330	193	7	321	2	0	0	0	97.24	0.59	50.00
12C18O_24h_100_P08_coass_bin.16.fa	p__Proteobacteria (UID3880)	1495	261	164	9	249	3	0	0	0	95.73	1.02	33.33
12C18O_24h_100_P08_coass_bin.17.fa	o__Actinomycetales (UID1697)	387	330	193	128	199	2	1	0	0	56.80	1.18	0.00
12C18O_24h_100_P08_coass_bin.18.fa	o__Rhizobiales (UID3642)	107	485	316	43	421	20	1	0	0	89.91	4.72	26.09
12C18O_24h_100_P08_coass_bin.19.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	221	425	44	3	0	0	69.52	7.50	54.72
12C18O_24h_100_P08_coass_bin.2.fa	k__Bacteria (UID1452)	924	158	106	8	150	0	0	0	0	97.33	0.00	0.00
12C18O_24h_100_P08_coass_bin.20.fa	p__Actinobacteria (UID1454)	732	199	116	88	109	2	0	0	0	58.94	1.15	50.00
12C18O_24h_100_P08_coass_bin.21.fa	k__Bacteria (UID1452)	924	161	108	9	147	5	0	0	0	93.88	3.70	20.00
12C18O_24h_100_P08_coass_bin.22.fa	k__Archaea (UID2)	207	145	103	48	97	0	0	0	0	60.44	0.00	0.00
12C18O_24h_100_P08_coass_bin.23.fa	k__Bacteria (UID2982)	88	230	148	123	101	6	0	0	0	51.02	2.02	66.67
12C18O_24h_100_P08_coass_bin.24.fa	k__Archaea (UID2)	207	145	103	12	127	6	0	0	0	90.78	4.85	50.00
12C18O_24h_100_P08_coass_bin.25.fa	k__Bacteria (UID203)	5449	104	58	71	33	0	0	0	0	50.16	0.00	0.00
12C18O_24h_100_P08_coass_bin.26.fa	k__Bacteria (UID203)	5449	104	58	67	36	0	1	0	0	50.86	3.45	0.00
12C18O_24h_100_P08_coass_bin.27.fa	o__Rhizobiales (UID3654)	92	481	319	40	411	30	0	0	0	91.31	6.10	33.33
12C18O_24h_100_P08_coass_bin.28.fa	p__Actinobacteria (UID1454)	732	199	116	56	126	17	0	0	0	82.99	7.93	35.29
12C18O_24h_100_P08_coass_bin.29.fa	o__Actinomycetales (UID1663)	488	309	185	52	228	26	3	0	0	87.86	9.99	11.43
12C18O_24h_100_P08_coass_bin.3.fa	p__Actinobacteria (UID1454)	732	200	117	39	142	19	0	0	0	81.91	8.68	10.53
12C18O_24h_100_P08_coass_bin.30.fa	p__Actinobacteria (UID1454)	732	199	116	88	96	13	1	1	0	52.97	9.34	18.18
12C18O_24h_100_P08_coass_bin.31.fa	k__Bacteria (UID203)	5449	104	58	64	37	3	0	0	0	51.19	3.45	33.33
12C18O_24h_100_P08_coass_bin.32.fa	p__Actinobacteria (UID1454)	732	196	114	82	102	11	1	0	0	60.46	6.96	21.43
12C18O_24h_100_P08_coass_bin.33.fa	k__Bacteria (UID203)	5449	104	58	67	34	3	0	0	0	50.18	5.17	33.33
12C18O_24h_100_P08_coass_bin.4.fa	k__Bacteria (UID1452)	924	161	108	9	141	11	0	0	0	94.98	5.58	27.27
12C18O_24h_100_P08_coass_bin.5.fa	k__Bacteria (UID203)	5449	104	58	62	40	2	0	0	0	60.34	3.45	50.00
12C18O_24h_100_P08_coass_bin.6.fa	p__Actinobacteria (UID1454)	732	199	116	75	115	9	0	0	0	72.04	4.02	11.11
12C18O_24h_100_P08_coass_bin.7.fa	k__Bacteria (UID1452)	924	161	108	62	94	5	0	0	0	71.59	3.24	20.00
12C18O_24h_100_P08_coass_bin.8.fa	p__Actinobacteria (UID1454)	732	199	116	64	130	5	0	0	0	72.73	4.31	20.00
12C18O_24h_100_P08_coass_bin.9.fa	k__Bacteria (UID203)	5449	103	57	62	37	4	0	0	0	59.25	7.02	0.00
12C18O_24h_100_P14_coass_bin.1.fa	p__Actinobacteria (UID1454)	732	199	116	65	131	3	0	0	0	71.31	0.52	66.67
12C18O_24h_100_P14_coass_bin.10.fa	p__Proteobacteria (UID3880)	1495	261	164	63	195	3	0	0	0	79.30	1.52	33.33
12C18O_24h_100_P14_coass_bin.11.fa	k__Bacteria (UID1452)	924	161	108	46	104	11	0	0	0	64.15	2.58	54.55
12C18O_24h_100_P14_coass_bin.12.fa	p__Actinobacteria (UID1454)	732	199	116	52	134	13	0	0	0	82.64	5.53	0.00
12C18O_24h_100_P14_coass_bin.13.fa	k__Archaea (UID2)	207	145	103	22	114	9	0	0	0	82.04	2.88	33.33
12C18O_24h_100_P14_coass_bin.14.fa	o__Actinomycetales (UID1697)	387	330	193	44	260	25	1	0	0	93.48	8.81	32.14
12C18O_24h_100_P14_coass_bin.15.fa	p__Actinobacteria (UID1454)	732	199	116	76	113	10	0	0	0	69.97	6.47	20.00
12C18O_24h_100_P14_coass_bin.16.fa	k__Bacteria (UID1453)	901	171	117	36	135	0	0	0	0	90.66	0.00	0.00
12C18O_24h_100_P14_coass_bin.17.fa	c__Deltaproteobacteria (UID3216)	83	247	155	66	172	8	1	0	0	82.67	5.16	27.27
12C18O_24h_100_P14_coass_bin.18.fa	k__Bacteria (UID2495)	2993	147	91	43	102	2	0	0	0	65.36	1.65	50.00
12C18O_24h_100_P14_coass_bin.19.fa	k__Bacteria (UID203)	5449	104	58	59	45	0	0	0	0	65.17	0.00	0.00
12C18O_24h_100_P14_coass_bin.2.fa	o__Actinomycetales (UID1697)	387	330	193	73	247	10	0	0	0	80.20	2.37	30.00
12C18O_24h_100_P14_coass_bin.20.fa	o__Actinomycetales (UID1663)	488	309	185	149	158	2	0	0	0	56.34	0.72	50.00
12C18O_24h_100_P14_coass_bin.21.fa	c__Alphaproteobacteria (UID3305)	564	345	226	122	215	8	0	0	0	67.34	2.08	50.00
12C18O_24h_100_P14_coass_bin.22.fa	o__Rhizobiales (UID3642)	107	485	316	184	289	11	1	0	0	65.24	2.95	21.43
12C18O_24h_100_P14_coass_bin.23.fa	p__Actinobacteria (UID1454)	732	196	114	60	128	8	0	0	0	66.49	3.77	37.50
12C18O_24h_100_P14_coass_bin.24.fa	p__Actinobacteria (UID1454)	732	196	114	95	89	12	0	0	0	53.92	5.61	66.67
12C18O_24h_100_P14_coass_bin.25.fa	k__Bacteria (UID1452)	924	158	106	1	155	2	0	0	0	99.53	0.38	0.00
12C18O_24h_100_P14_coass_bin.26.fa	c__Deltaproteobacteria (UID3216)	83	247	155	81	155	11	0	0	0	72.35	4.35	45.45
12C18O_24h_100_P14_coass_bin.27.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	233	438	20	2	0	0	73.83	3.55	42.31
12C18O_24h_100_P14_coass_bin.28.fa	c__Alphaproteobacteria (UID3305)	564	345	226	119	197	27	2	0	0	70.83	9.24	27.27
12C18O_24h_100_P14_coass_bin.29.fa	o__Actinomycetales (UID1697)	387	330	193	101	211	15	3	0	0	74.16	6.75	20.83
12C18O_24h_100_P14_coass_bin.3.fa	o__Actinomycetales (UID1697)	387	330	193	8	321	1	0	0	0	97.24	0.52	0.00
12C18O_24h_100_P14_coass_bin.30.fa	o__Rhizobiales (UID3654)	92	480	318	184	287	9	0	0	0	65.01	1.92	44.44
12C18O_24h_100_P14_coass_bin.31.fa	k__Bacteria (UID203)	5449	104	58	69	28	7	0	0	0	54.31	9.48	28.57
12C18O_24h_100_P14_coass_bin.32.fa	k__Bacteria (UID203)	5449	104	58	66	38	0	0	0	0	53.45	0.00	0.00
12C18O_24h_100_P14_coass_bin.33.fa	o__Rhizobiales (UID3654)	92	481	319	36	418	27	0	0	0	92.48	5.83	29.63
12C18O_24h_100_P14_coass_bin.34.fa	k__Bacteria (UID203)	5449	102	57	58	41	3	0	0	0	65.07	3.51	33.33
12C18O_24h_100_P14_coass_bin.35.fa	k__Bacteria (UID203)	5449	104	58	50	49	5	0	0	0	74.29	4.29	40.00
12C18O_24h_100_P14_coass_bin.36.fa	k__Bacteria (UID3187)	2258	188	117	101	84	3	0	0	0	60.09	2.56	0.00
12C18O_24h_100_P14_coass_bin.37.fa	k__Bacteria (UID203)	5449	104	58	63	38	3	0	0	0	58.79	5.17	33.33
12C18O_24h_100_P14_coass_bin.38.fa	o__Actinomycetales (UID1802)	274	388	214	164	189	33	2	0	0	61.61	9.79	28.21
12C18O_24h_100_P14_coass_bin.39.fa	o__Actinomycetales (UID1697)	387	330	193	155	155	15	2	3	0	54.05	5.52	10.26
12C18O_24h_100_P14_coass_bin.4.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	193	471	27	2	0	0	70.53	4.05	54.55
12C18O_24h_100_P14_coass_bin.40.fa	k__Bacteria (UID203)	5449	104	58	64	35	4	1	0	0	56.35	7.76	28.57
12C18O_24h_100_P14_coass_bin.42.fa	k__Archaea (UID2)	207	145	103	60	81	4	0	0	0	56.07	2.02	25.00
12C18O_24h_100_P14_coass_bin.5.fa	k__Bacteria (UID2495)	2993	147	91	35	109	3	0	0	0	88.00	2.20	33.33
12C18O_24h_100_P14_coass_bin.6.fa	k__Archaea (UID2)	207	145	103	15	128	2	0	0	0	88.11	1.94	0.00
12C18O_24h_100_P14_coass_bin.7.fa	k__Bacteria (UID203)	5449	104	58	64	38	2	0	0	0	53.24	2.59	0.00
